Decade,Year,Commodity,EndUse,Category,Item,Unit,PublishValue
1990's,1996,Green Peas,Freezing,Supply,Imports,Million pounds,36.10
1990's,1996,Green Peas,Freezing,Supply,Beginning Stocks,Million pounds,306.70
1990's,1996,Green Peas,Freezing,Supply,Total Supply,Million pounds,779.70
1990's,1996,Green Peas,Freezing,Availability,Exports,Million pounds,36.70
1990's,1996,Green Peas,Freezing,Availability,Ending Stocks,Million pounds,227.10
1990's,1996,Green Peas,Freezing,Availability,Domestic Availability,Million pounds,515.90
1990's,1996,Green Peas,Freezing,Availability,Per Capita Availability,Pounds,1.91
1990's,1996,Green Peas,Freezing,Season Average Price,Current Dollars,$/ton,268.00
1990's,1996,Green Peas,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,366.21
1990's,1996,Head Lettuce,Fresh,Supply,Production,Million pounds,6207.20
1990's,1996,Head Lettuce,Fresh,Supply,Imports,Million pounds,28.30
1990's,1996,Head Lettuce,Fresh,Supply,Total Supply,Million pounds,6235.50
1990's,1996,Head Lettuce,Fresh,Availability,Exports,Million pounds,417.50
1990's,1996,Head Lettuce,Fresh,Availability,Domestic Availability,Million pounds,5818.00
1990's,1996,Head Lettuce,Fresh,Availability,Per Capita Availability,Pounds,21.57
1990's,1996,Head Lettuce,Fresh,Season Average Price,Current Dollars,$/cwt,14.70
1990's,1996,Head Lettuce,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,20.09
1990's,1996,Leaf & Romaine Lettuce,Fresh,Supply,Production,Million pounds,1775.60
1990's,1996,Leaf & Romaine Lettuce,Fresh,Supply,Imports,Million pounds,16.60
1990's,1996,Leaf & Romaine Lettuce,Fresh,Supply,Total Supply,Million pounds,1792.20
1990's,1996,Leaf & Romaine Lettuce,Fresh,Availability,Exports,Million pounds,223.40
1990's,1996,Leaf & Romaine Lettuce,Fresh,Availability,Domestic Availability,Million pounds,1568.80
1990's,1996,Leaf & Romaine Lettuce,Fresh,Availability,Per Capita Availability,Pounds,5.82
1990's,1996,Leaf & Romaine Lettuce,Fresh,Season Average Price,Current Dollars,$/cwt,23.00
1990's,1996,Leaf & Romaine Lettuce,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,31.43
1990's,1996,Lima Beans,Dry,Supply,Production,Million pounds,91.10
1990's,1996,Lima Beans,Dry,Supply,Imports,Million pounds,1.40
1990's,1996,Lima Beans,Dry,Supply,Beginning Stocks,Million pounds,82.50
1990's,1996,Lima Beans,Dry,Supply,Total Supply,Million pounds,175.00
1990's,1996,Lima Beans,Dry,Availability,Exports,Million pounds,43.50
1990's,1996,Lima Beans,Dry,Availability,Ending Stocks,Million pounds,73.50
1990's,1996,Lima Beans,Dry,Availability,Seed Use,Million pounds,4.20
1990's,1996,Lima Beans,Dry,Availability,Domestic Availability,Million pounds,53.80
1990's,1996,Lima Beans,Dry,Availability,Per Capita Availability,Pounds,0.20
1990's,1996,Lima Beans,Dry,Season Average Price,Current Dollars,$/cwt,45.50
1990's,1996,Lima Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,62.17
1990's,1996,Mushrooms,Fresh,Supply,Production,Million pounds,564.50
1990's,1996,Mushrooms,Fresh,Supply,Imports,Million pounds,11.30
1990's,1996,Mushrooms,Fresh,Supply,Total Supply,Million pounds,575.80
1990's,1996,Mushrooms,Fresh,Availability,Exports,Million pounds,11.70
1990's,1996,Mushrooms,Fresh,Availability,Domestic Availability,Million pounds,564.10
1990's,1996,Mushrooms,Fresh,Availability,Per Capita Availability,Pounds,2.07
1990's,1996,Mushrooms,Fresh,Season Average Price,Current Dollars,$/cwt,108.00
1990's,1996,Mushrooms,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,145.07
1990's,1996,Mushrooms,Processing,Supply,Production,Million pounds,222.90
1990's,1996,Mushrooms,Processing,Supply,Imports,Million pounds,279.80
1990's,1996,Mushrooms,Processing,Supply,Total Supply,Million pounds,502.70
1990's,1996,Mushrooms,Processing,Availability,Exports,Million pounds,7.60
1990's,1996,Mushrooms,Processing,Availability,Domestic Availability,Million pounds,495.10
1990's,1996,Mushrooms,Processing,Availability,Per Capita Availability,Pounds,1.84
1990's,1996,Mushrooms,Processing,Season Average Price,Current Dollars,$/cwt,55.90
1990's,1996,Mushrooms,Processing,Season Average Price,Constant 2012 Dollars,$/cwt,76.38
1990's,1996,Navy Beans,Dry,Supply,Production,Million pounds,598.40
1990's,1996,Navy Beans,Dry,Supply,Imports,Million pounds,2.10
1990's,1996,Navy Beans,Dry,Supply,Beginning Stocks,Million pounds,280.00
1990's,1996,Navy Beans,Dry,Supply,Total Supply,Million pounds,880.50
1990's,1996,Navy Beans,Dry,Availability,Exports,Million pounds,181.10
1990's,1996,Navy Beans,Dry,Availability,Ending Stocks,Million pounds,340.00
1990's,1996,Navy Beans,Dry,Availability,Seed Use,Million pounds,17.80
1990's,1996,Navy Beans,Dry,Availability,Domestic Availability,Million pounds,341.60
1990's,1996,Navy Beans,Dry,Availability,Per Capita Availability,Pounds,1.27
1990's,1996,Navy Beans,Dry,Season Average Price,Current Dollars,$/cwt,23.11
1990's,1996,Navy Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,31.58
1990's,1996,Okra,All uses,Supply,Production,Million pounds,25.50
1990's,1996,Okra,All uses,Supply,Imports,Million pounds,56.70
1990's,1996,Okra,All uses,Supply,Beginning Stocks,Million pounds,47.10
1990's,1996,Okra,All uses,Supply,Total Supply,Million pounds,129.40
1990's,1996,Okra,All uses,Availability,Exports,Million pounds,4.80
1990's,1996,Okra,All uses,Availability,Ending Stocks,Million pounds,33.70
1990's,1996,Okra,All uses,Availability,Domestic Availability,Million pounds,90.80
1990's,1996,Okra,All uses,Availability,Per Capita Availability,Pounds,0.34
1990's,1996,Onions,Dehydrating,Supply,Production,Million pounds,846.00
1990's,1996,Onions,Dehydrating,Supply,Imports,Million pounds,2.10
1990's,1996,Onions,Dehydrating,Supply,Beginning Stocks,Million pounds,25.60
1990's,1996,Onions,Dehydrating,Supply,Total Supply,Million pounds,873.70
1990's,1996,Onions,Dehydrating,Availability,Exports,Million pounds,606.10
1990's,1996,Onions,Dehydrating,Availability,Ending Stocks,Million pounds,25.90
1990's,1996,Onions,Dehydrating,Availability,Shrink and Loss,Million pounds,14.60
1990's,1996,Onions,Dehydrating,Availability,Domestic Availability,Million pounds,227.10
1990's,1996,Onions,Dehydrating,Availability,Per Capita Availability,Pounds,0.84
1990's,1996,Onions,Dehydrating,Season Average Price,Current Dollars,$/ton,5.60
1990's,1996,Onions,Dehydrating,Season Average Price,Constant 2012 Dollars,$/ton,7.29
1990's,1996,Onions,Fresh,Supply,Production,Million pounds,5564.60
1990's,1996,Onions,Fresh,Supply,Imports,Million pounds,625.20
1990's,1996,Onions,Fresh,Supply,Beginning Stocks,Million pounds,999.00
1990's,1996,Onions,Fresh,Supply,Total Supply,Million pounds,7188.80
1990's,1996,Onions,Fresh,Availability,Exports,Million pounds,586.30
1990's,1996,Onions,Fresh,Availability,Ending Stocks,Million pounds,1008.20
1990's,1996,Onions,Fresh,Availability,Shrink and Loss,Million pounds,653.20
1990's,1996,Onions,Fresh,Availability,Domestic Availability,Million pounds,4941.10
1990's,1996,Onions,Fresh,Availability,Per Capita Availability,Pounds,18.32
1990's,1996,Onions,Fresh,Season Average Price,Current Dollars,$/cwt,10.50
1990's,1996,Onions,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,14.35
1990's,1996,Other Beans,Dry,Supply,Production,Million pounds,57.20
1990's,1996,Other Beans,Dry,Supply,Imports,Million pounds,30.10
1990's,1996,Other Beans,Dry,Supply,Beginning Stocks,Million pounds,47.00
1990's,1996,Other Beans,Dry,Supply,Total Supply,Million pounds,134.30
1990's,1996,Other Beans,Dry,Availability,Exports,Million pounds,67.20
1990's,1996,Other Beans,Dry,Availability,Ending Stocks,Million pounds,44.50
1990's,1996,Other Beans,Dry,Availability,Seed Use,Million pounds,2.60
1990's,1996,Other Beans,Dry,Availability,Domestic Availability,Million pounds,20.00
1990's,1996,Other Beans,Dry,Availability,Per Capita Availability,Pounds,0.07
1990's,1996,Other Beans,Dry,Season Average Price,Current Dollars,$/cwt,23.50
1990's,1996,Other Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,32.11
1990's,1996,"Peppers, Bell",All uses,Supply,Production,Million pounds,1663.90
1990's,1996,"Peppers, Bell",All uses,Supply,Total Imports,Million pounds,645.30
1990's,1996,"Peppers, Bell",All uses,Supply,Fresh Imports,Million pounds,377.30
1990's,1996,"Peppers, Bell",All uses,Supply,Processed Imports,Million pounds,268.10
1990's,1996,"Peppers, Bell",All uses,Supply,Total Supply,Million pounds,2309.20
1990's,1996,"Peppers, Bell",All uses,Availability,Exports,Million pounds,133.30
1990's,1996,"Peppers, Bell",All uses,Availability,Domestic Availability,Million pounds,2175.90
1990's,1996,"Peppers, Bell",All uses,Availability,Per Capita Availability,Pounds,8.07
1990's,1996,"Peppers, Bell",All uses,Season Average Price,Current Dollars,$/cwt,28.00
1990's,1996,"Peppers, Bell",All uses,Season Average Price,Constant 2012 Dollars,$/cwt,38.26
1990's,1996,Pink Beans,Dry,Supply,Production,Million pounds,52.80
1990's,1996,Pink Beans,Dry,Supply,Beginning Stocks,Million pounds,40.40
1990's,1996,Pink Beans,Dry,Supply,Total Supply,Million pounds,93.20
1990's,1996,Pink Beans,Dry,Availability,Exports,Million pounds,24.00
1990's,1996,Pink Beans,Dry,Availability,Ending Stocks,Million pounds,28.00
1990's,1996,Pink Beans,Dry,Availability,Seed Use,Million pounds,2.20
1990's,1996,Pink Beans,Dry,Availability,Domestic Availability,Million pounds,39.10
1990's,1996,Pink Beans,Dry,Availability,Per Capita Availability,Pounds,0.15
1990's,1996,Pink Beans,Dry,Season Average Price,Current Dollars,$/cwt,32.02
1990's,1996,Pink Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,43.75
1990's,1996,Pinto Beans,Dry,Supply,Production,Million pounds,1212.30
1990's,1996,Pinto Beans,Dry,Supply,Imports,Million pounds,12.30
1990's,1996,Pinto Beans,Dry,Supply,Beginning Stocks,Million pounds,470.10
1990's,1996,Pinto Beans,Dry,Supply,Total Supply,Million pounds,1694.70
1990's,1996,Pinto Beans,Dry,Availability,Exports,Million pounds,182.50
1990's,1996,Pinto Beans,Dry,Availability,Ending Stocks,Million pounds,557.70
1990's,1996,Pinto Beans,Dry,Availability,Seed Use,Million pounds,37.90
1990's,1996,Pinto Beans,Dry,Availability,Domestic Availability,Million pounds,916.60
1990's,1996,Pinto Beans,Dry,Availability,Per Capita Availability,Pounds,3.40
1990's,1996,Pinto Beans,Dry,Season Average Price,Current Dollars,$/cwt,27.56
1990's,1996,Pinto Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,37.66
1990's,1996,Potatoes,Canning,Supply,Production,Million pounds,534.20
1990's,1996,Potatoes,Canning,Supply,Imports,Million pounds,1.60
1990's,1996,Potatoes,Canning,Supply,Total Supply,Million pounds,535.80
1990's,1996,Potatoes,Canning,Availability,Exports,Million pounds,49.90
1990's,1996,Potatoes,Canning,Availability,Domestic Availability,Million pounds,486.00
1990's,1996,Potatoes,Canning,Availability,Per Capita Availability,Pounds,1.80
1990's,1996,Potatoes,Chips & shoestrings,Supply,Production,Million pounds,4866.80
1990's,1996,Potatoes,Chips & shoestrings,Supply,Imports,Million pounds,7.90
1990's,1996,Potatoes,Chips & shoestrings,Supply,Total Supply,Million pounds,4874.70
1990's,1996,Potatoes,Chips & shoestrings,Availability,Exports,Million pounds,515.00
1990's,1996,Potatoes,Chips & shoestrings,Availability,Domestic Availability,Million pounds,4359.70
1990's,1996,Potatoes,Chips & shoestrings,Availability,Per Capita Availability,Pounds,16.17
1990's,1996,Potatoes,Dehydrating,Supply,Production,Million pounds,5144.20
1990's,1996,Potatoes,Dehydrating,Supply,Imports,Million pounds,24.90
1990's,1996,Potatoes,Dehydrating,Supply,Total Supply,Million pounds,5169.10
1990's,1996,Potatoes,Dehydrating,Availability,Exports,Million pounds,670.60
1990's,1996,Potatoes,Dehydrating,Availability,Domestic Availability,Million pounds,4498.50
1990's,1996,Potatoes,Dehydrating,Availability,Per Capita Availability,Pounds,16.68
1990's,1996,Potatoes,Freezing,Supply,Production,Million pounds,16989.00
1990's,1996,Potatoes,Freezing,Supply,Imports,Million pounds,935.20
1990's,1996,Potatoes,Freezing,Supply,Beginning Stocks,Million pounds,2247.50
1990's,1996,Potatoes,Freezing,Supply,Total Supply,Million pounds,20171.80
1990's,1996,Potatoes,Freezing,Availability,Exports,Million pounds,1715.10
1990's,1996,Potatoes,Freezing,Availability,Ending Stocks,Million pounds,2196.80
1990's,1996,Potatoes,Freezing,Availability,Domestic Availability,Million pounds,16259.80
1990's,1996,Potatoes,Freezing,Availability,Per Capita Availability,Pounds,60.30
1990's,1996,Potatoes,Fresh,Supply,Production,Million pounds,13091.40
1990's,1996,Potatoes,Fresh,Supply,Imports,Million pounds,986.50
1990's,1996,Potatoes,Fresh,Supply,Total Supply,Million pounds,14077.90
1990's,1996,Potatoes,Fresh,Availability,Exports,Million pounds,610.10
1990's,1996,Potatoes,Fresh,Availability,Domestic Availability,Million pounds,13467.80
1990's,1996,Potatoes,Fresh,Availability,Per Capita Availability,Pounds,49.94
1990's,1996,Potatoes,Fresh,Season Average Price,Current Dollars,$/cwt,5.05
1990's,1996,Potatoes,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,6.90
1990's,1996,Pumpkin,All uses,Supply,Production,Million pounds,1747.00
1990's,1996,Pumpkin,All uses,Supply,Imports,Million pounds,12.60
1990's,1996,Pumpkin,All uses,Supply,Total Supply,Million pounds,1759.60
1990's,1996,Pumpkin,All uses,Availability,Exports,Million pounds,27.60
1990's,1996,Pumpkin,All uses,Availability,"Feed use, Shrink and Loss",Million pounds,174.70
1990's,1996,Pumpkin,All uses,Availability,Domestic Availability,Million pounds,1557.30
1990's,1996,Pumpkin,All uses,Availability,Per Capita Availability,Pounds,5.77
1990's,1996,Pumpkin,All uses,Season Average Price,Current Dollars,$/cwt,8.36
1990's,1996,Pumpkin,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,11.43
1990's,1996,Radishes,All uses,Supply,Production,Million pounds,104.00
1990's,1996,Radishes,All uses,Supply,Imports,Million pounds,28.00
1990's,1996,Radishes,All uses,Supply,Total Supply,Million pounds,132.00
1990's,1996,Radishes,All uses,Availability,Exports,Million pounds,22.20
1990's,1996,Radishes,All uses,Availability,Domestic Availability,Million pounds,109.80
1990's,1996,Radishes,All uses,Availability,Per Capita Availability,Pounds,0.41
1990's,1996,Radishes,All uses,Season Average Price,Current Dollars,$/cwt,27.60
1990's,1996,Radishes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,37.71
1990's,1996,Red Kidney Beans,Dry,Supply,Production,Million pounds,211.30
1990's,1996,Red Kidney Beans,Dry,Supply,Imports,Million pounds,5.50
1990's,1996,Red Kidney Beans,Dry,Supply,Beginning Stocks,Million pounds,92.40
1990's,1996,Red Kidney Beans,Dry,Supply,Total Supply,Million pounds,309.20
1990's,1996,Red Kidney Beans,Dry,Availability,Exports,Million pounds,72.70
1990's,1996,Red Kidney Beans,Dry,Availability,Ending Stocks,Million pounds,78.20
1990's,1996,Red Kidney Beans,Dry,Availability,Seed Use,Million pounds,9.40
1990's,1996,Red Kidney Beans,Dry,Availability,Domestic Availability,Million pounds,149.00
1990's,1996,Red Kidney Beans,Dry,Availability,Per Capita Availability,Pounds,0.55
1990's,1996,Red Kidney Beans,Dry,Season Average Price,Current Dollars,$/cwt,37.76
1990's,1996,Red Kidney Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,51.60
1990's,1996,Small Red Beans,Dry,Supply,Production,Million pounds,40.50
1990's,1996,Small Red Beans,Dry,Supply,Imports,Million pounds,2.40
1990's,1996,Small Red Beans,Dry,Supply,Beginning Stocks,Million pounds,46.20
1990's,1996,Small Red Beans,Dry,Supply,Total Supply,Million pounds,89.10
1990's,1996,Small Red Beans,Dry,Availability,Exports,Million pounds,20.50
1990's,1996,Small Red Beans,Dry,Availability,Ending Stocks,Million pounds,21.50
1990's,1996,Small Red Beans,Dry,Availability,Seed Use,Million pounds,2.40
1990's,1996,Small Red Beans,Dry,Availability,Domestic Availability,Million pounds,44.70
1990's,1996,Small Red Beans,Dry,Availability,Per Capita Availability,Pounds,0.17
1990's,1996,Small Red Beans,Dry,Season Average Price,Current Dollars,$/cwt,39.31
1990's,1996,Small Red Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,53.71
1990's,1996,Small White Beans,Dry,Supply,Production,Million pounds,11.30
1990's,1996,Small White Beans,Dry,Supply,Imports,Million pounds,0.90
1990's,1996,Small White Beans,Dry,Supply,Beginning Stocks,Million pounds,10.10
1990's,1996,Small White Beans,Dry,Supply,Total Supply,Million pounds,22.30
1990's,1996,Small White Beans,Dry,Availability,Exports,Million pounds,1.80
1990's,1996,Small White Beans,Dry,Availability,Ending Stocks,Million pounds,6.00
1990's,1996,Small White Beans,Dry,Availability,Seed Use,Million pounds,0.50
1990's,1996,Small White Beans,Dry,Availability,Domestic Availability,Million pounds,14.00
1990's,1996,Small White Beans,Dry,Availability,Per Capita Availability,Pounds,0.05
1990's,1996,Small White Beans,Dry,Season Average Price,Current Dollars,$/cwt,38.63
1990's,1996,Small White Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,52.79
1990's,1996,Snap beans,Canning,Supply,Production,Million pounds,1073.40
1990's,1996,Snap beans,Canning,Supply,Imports,Million pounds,17.10
1990's,1996,Snap beans,Canning,Supply,Beginning Stocks,Million pounds,632.90
1990's,1996,Snap beans,Canning,Supply,Total Supply,Million pounds,1723.40
1990's,1996,Snap beans,Canning,Availability,Exports,Million pounds,4.60
1990's,1996,Snap beans,Canning,Availability,Ending Stocks,Million pounds,681.60
1990's,1996,Snap beans,Canning,Availability,Domestic Availability,Million pounds,1037.20
1990's,1996,Snap beans,Canning,Availability,Per Capita Availability,Pounds,3.85
1990's,1996,Snap beans,Canning,Season Average Price,Current Dollars,$/ton,173.00
1990's,1996,Snap beans,Canning,Season Average Price,Constant 2012 Dollars,$/ton,236.39
1990's,1996,Snap beans,Freezing,Supply,Production,Million pounds,496.40
1990's,1996,Snap beans,Freezing,Supply,Imports,Million pounds,10.40
1990's,1996,Snap beans,Freezing,Supply,Beginning Stocks,Million pounds,264.70
1990's,1996,Snap beans,Freezing,Supply,Total Supply,Million pounds,771.50
1990's,1996,Snap beans,Freezing,Availability,Exports,Million pounds,18.10
1990's,1996,Snap beans,Freezing,Availability,Ending Stocks,Million pounds,239.10
1990's,1996,Snap beans,Freezing,Availability,Domestic Availability,Million pounds,514.30
1990's,1996,Snap beans,Freezing,Availability,Per Capita Availability,Pounds,1.91
1990's,1996,Snap beans,Freezing,Season Average Price,Current Dollars,$/ton,189.00
1990's,1996,Snap beans,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,258.26
1990's,1996,Snap beans,Fresh,Supply,Production,Million pounds,396.40
1990's,1996,Snap beans,Fresh,Supply,Imports,Million pounds,39.80
1990's,1996,Snap beans,Fresh,Supply,Total Supply,Million pounds,436.20
1990's,1996,Snap beans,Fresh,Availability,Exports,Million pounds,44.70
1990's,1996,Snap beans,Fresh,Availability,Domestic Availability,Million pounds,391.50
1990's,1996,Snap beans,Fresh,Availability,Per Capita Availability,Pounds,1.45
1990's,1996,Snap beans,Fresh,Season Average Price,Current Dollars,$/cwt,42.00
1990's,1996,Snap beans,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,57.39
1990's,1996,Spinach,Canning,Supply,Production,Million pounds,118.60
1990's,1996,Spinach,Canning,Supply,Total Supply,Million pounds,118.60
1990's,1996,Spinach,Canning,Availability,Domestic Availability,Million pounds,118.60
1990's,1996,Spinach,Canning,Availability,Per Capita Availability,Pounds,0.44
1990's,1996,Spinach,Canning,Season Average Price,Current Dollars,$/ton,97.40
1990's,1996,Spinach,Canning,Season Average Price,Constant 2012 Dollars,$/ton,133.09
1990's,1996,Spinach,Freezing,Supply,Production,Million pounds,169.10
1990's,1996,Spinach,Freezing,Supply,Beginning Stocks,Million pounds,98.60
1990's,1996,Spinach,Freezing,Supply,Total Supply,Million pounds,267.70
1990's,1996,Spinach,Freezing,Availability,Exports,Million pounds,10.30
1990's,1996,Spinach,Freezing,Availability,Ending Stocks,Million pounds,68.50
1990's,1996,Spinach,Freezing,Availability,Domestic Availability,Million pounds,188.90
1990's,1996,Spinach,Freezing,Availability,Per Capita Availability,Pounds,0.70
1990's,1996,Spinach,Freezing,Season Average Price,Current Dollars,$/ton,103.00
1990's,1996,Spinach,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,140.74
1990's,1996,Spinach,Fresh,Supply,Production,Million pounds,193.40
1990's,1996,Spinach,Fresh,Supply,Imports,Million pounds,4.10
1990's,1996,Spinach,Fresh,Supply,Total Supply,Million pounds,197.50
1990's,1996,Spinach,Fresh,Availability,Exports,Million pounds,28.20
1990's,1996,Spinach,Fresh,Availability,Domestic Availability,Million pounds,169.40
1990's,1996,Spinach,Fresh,Availability,Per Capita Availability,Pounds,0.63
1990's,1996,Spinach,Fresh,Season Average Price,Current Dollars,$/cwt,29.30
1990's,1996,Spinach,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,40.04
1990's,1996,Squash,All uses,Supply,Production,Million pounds,663.00
1990's,1996,Squash,All uses,Supply,Imports,Million pounds,345.80
1990's,1996,Squash,All uses,Supply,Total Supply,Million pounds,1008.80
1990's,1996,Squash,All uses,Availability,Exports,Million pounds,13.80
1990's,1996,Squash,All uses,Availability,Domestic Availability,Million pounds,995.00
1990's,1996,Squash,All uses,Availability,Per Capita Availability,Pounds,3.69
1990's,1996,Squash,All uses,Season Average Price,Current Dollars,$/cwt,32.24
1990's,1996,Squash,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,44.05
1990's,1996,Sweet Corn,Canning,Supply,Production,Million pounds,3447.20
1990's,1996,Sweet Corn,Canning,Supply,Imports,Million pounds,21.10
1990's,1996,Sweet Corn,Canning,Supply,Beginning Stocks,Million pounds,2065.50
1990's,1996,Sweet Corn,Canning,Supply,Total Supply,Million pounds,5533.80
1990's,1996,Sweet Corn,Canning,Availability,Exports,Million pounds,964.30
1990's,1996,Sweet Corn,Canning,Availability,Ending Stocks,Million pounds,1775.50
1990's,1996,Sweet Corn,Canning,Availability,Domestic Availability,Million pounds,2794.00
1990's,1996,Sweet Corn,Canning,Availability,Per Capita Availability,Pounds,10.36
1990's,1996,Sweet Corn,Canning,Season Average Price,Current Dollars,$/ton,81.10
1990's,1996,Sweet Corn,Canning,Season Average Price,Constant 2012 Dollars,$/ton,110.82
1990's,1996,Sweet Corn,Freezing,Supply,Production,Million pounds,3145.40
1990's,1996,Sweet Corn,Freezing,Supply,Imports,Million pounds,82.50
1990's,1996,Sweet Corn,Freezing,Supply,Beginning Stocks,Million pounds,1844.90
1990's,1996,Sweet Corn,Freezing,Supply,Total Supply,Million pounds,5072.80
1990's,1996,Sweet Corn,Freezing,Availability,Exports,Million pounds,467.60
1990's,1996,Sweet Corn,Freezing,Availability,Ending Stocks,Million pounds,1814.10
1990's,1996,Sweet Corn,Freezing,Availability,Domestic Availability,Million pounds,2791.20
1990's,1996,Sweet Corn,Freezing,Availability,Per Capita Availability,Pounds,10.35
1990's,1996,Sweet Corn,Freezing,Season Average Price,Current Dollars,$/ton,75.70
1990's,1996,Sweet Corn,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,103.44
1990's,1996,Sweet Corn,Fresh,Supply,Production,Million pounds,2312.70
1990's,1996,Sweet Corn,Fresh,Supply,Imports,Million pounds,23.50
1990's,1996,Sweet Corn,Fresh,Supply,Total Supply,Million pounds,2336.20
1990's,1996,Sweet Corn,Fresh,Availability,Exports,Million pounds,91.00
1990's,1996,Sweet Corn,Fresh,Availability,Domestic Availability,Million pounds,2245.30
1990's,1996,Sweet Corn,Fresh,Availability,Per Capita Availability,Pounds,8.33
1990's,1996,Sweet Corn,Fresh,Season Average Price,Current Dollars,$/cwt,16.90
1990's,1996,Sweet Corn,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,23.09
1990's,1996,Sweet Potatoes,All uses,Supply,Production,Million pounds,1321.60
1990's,1996,Sweet Potatoes,All uses,Supply,Imports,Million pounds,21.30
1990's,1996,Sweet Potatoes,All uses,Supply,Total Supply,Million pounds,1342.90
1990's,1996,Sweet Potatoes,All uses,Availability,Exports,Million pounds,27.20
1990's,1996,Sweet Potatoes,All uses,Availability,Seed Use,Million pounds,93.50
1990's,1996,Sweet Potatoes,All uses,Availability,"Feed use, Shrink and Loss",Million pounds,66.10
1990's,1996,Sweet Potatoes,All uses,Availability,Domestic Availability,Million pounds,1156.20
1990's,1996,Sweet Potatoes,All uses,Availability,Per Capita Availability,Pounds,4.29
1990's,1996,Sweet Potatoes,All uses,Season Average Price,Current Dollars,$/cwt,14.40
1990's,1996,Sweet Potatoes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,19.68
1990's,1996,Tomatoes,Fresh,Supply,Production,Million pounds,3363.40
1990's,1996,Tomatoes,Fresh,Supply,Imports,Million pounds,1625.10
1990's,1996,Tomatoes,Fresh,Supply,Total Supply,Million pounds,4988.50
1990's,1996,Tomatoes,Fresh,Availability,Exports,Million pounds,295.40
1990's,1996,Tomatoes,Fresh,Availability,Domestic Availability,Million pounds,4693.10
1990's,1996,Tomatoes,Fresh,Availability,Per Capita Availability,Pounds,17.40
1990's,1996,Tomatoes,Fresh,Season Average Price,Current Dollars,$/cwt,28.20
1990's,1996,Tomatoes,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,38.53
1990's,1996,Tomatoes,Processing,Supply,Production,Million pounds,22814.60
1990's,1996,Tomatoes,Processing,Supply,Imports,Million pounds,588.00
1990's,1996,Tomatoes,Processing,Supply,Beginning Stocks,Million pounds,14944.70
1990's,1996,Tomatoes,Processing,Supply,Total Supply,Million pounds,38347.40
1990's,1996,Tomatoes,Processing,Availability,Exports,Million pounds,2202.90
1990's,1996,Tomatoes,Processing,Availability,Ending Stocks,Million pounds,16338.40
1990's,1996,Tomatoes,Processing,Availability,Domestic Availability,Million pounds,19806.10
1990's,1996,Tomatoes,Processing,Availability,Per Capita Availability,Pounds,73.45
1990's,1996,Tomatoes,Processing,Season Average Price,Current Dollars,$/ton,62.30
1990's,1996,Tomatoes,Processing,Season Average Price,Constant 2012 Dollars,$/ton,85.13
1990's,1996,Total vegetables,Canning,Supply,Production,Million pounds,30686.90
1990's,1996,Total vegetables,Canning,Supply,Imports,Million pounds,1794.10
1990's,1996,Total vegetables,Canning,Supply,Beginning Stocks,Million pounds,18584.70
1990's,1996,Total vegetables,Canning,Supply,Total Supply,Million pounds,51065.80
1990's,1996,Total vegetables,Canning,Availability,Exports,Million pounds,3477.50
1990's,1996,Total vegetables,Canning,Availability,Ending Stocks,Million pounds,19764.40
1990's,1996,Total vegetables,Canning,Availability,Domestic Availability,Million pounds,27823.90
1990's,1996,Total vegetables,Canning,Availability,Per Capita Availability,Pounds,103.18
1990's,1996,Total vegetables,Canning,Trade Shares,Availability Imported,Percent,6.40
1990's,1996,Total vegetables,Canning,Trade Shares,Supply Exported,Percent,6.80
1990's,1996,Total vegetables,Canning,Total,U.S. Population on July 1,Millions,270.00
1990's,1996,Total vegetables,Freezing,Supply,Production,Million pounds,5699.80
1990's,1996,Total vegetables,Freezing,Supply,Imports,Million pounds,1050.80
1990's,1996,Total vegetables,Freezing,Supply,Beginning Stocks,Million pounds,4192.40
1990's,1996,Total vegetables,Freezing,Supply,Total Supply,Million pounds,10943.00
